# t 	 x 	 y 	 z
25.47	-4.50017	-6.21211	18.497
25.471	-4.51745	-6.24885	18.4759
25.472	-4.53493	-6.28581	18.4551
25.473	-4.5526	-6.323	18.4347
25.474	-4.57047	-6.36041	18.4146
25.475	-4.58853	-6.39805	18.3948
25.476	-4.60679	-6.43591	18.3754
25.477	-4.62524	-6.47401	18.3564
25.478	-4.64389	-6.51233	18.3377
25.479	-4.66274	-6.55088	18.3193
25.48	-4.68179	-6.58965	18.3013
25.481	-4.70103	-6.62866	18.2836
25.482	-4.72047	-6.66791	18.2663
25.483	-4.74011	-6.70738	18.2494
25.484	-4.75995	-6.74708	18.2328
25.485	-4.77999	-6.78702	18.2166
25.486	-4.80022	-6.8272	18.2008
25.487	-4.82066	-6.8676	18.1854
25.488	-4.8413	-6.90824	18.1703
25.489	-4.86213	-6.94912	18.1556
25.49	-4.88317	-6.99023	18.1413
25.491	-4.90441	-7.03158	18.1274
25.492	-4.92585	-7.07317	18.1138
25.493	-4.94749	-7.11499	18.1007
25.494	-4.96933	-7.15705	18.088
25.495	-4.99138	-7.19935	18.0756
25.496	-5.01363	-7.24188	18.0637
25.497	-5.03608	-7.28465	18.0522
25.498	-5.05873	-7.32767	18.0411
25.499	-5.08159	-7.37092	18.0304
25.5	-5.10465	-7.41441	18.0201
25.501	-5.12792	-7.45814	18.0102
25.502	-5.1514	-7.5021	18.0008
25.503	-5.17507	-7.54631	17.9918
25.504	-5.19896	-7.59076	17.9833
25.505	-5.22305	-7.63544	17.9751
25.506	-5.24734	-7.68037	17.9674
25.507	-5.27184	-7.72553	17.9602
25.508	-5.29655	-7.77093	17.9534
25.509	-5.32147	-7.81657	17.9471
25.51	-5.34659	-7.86245	17.9412
25.511	-5.37193	-7.90857	17.9358
25.512	-5.39747	-7.95492	17.9308
25.513	-5.42321	-8.00151	17.9263
25.514	-5.44917	-8.04834	17.9223
25.515	-5.47534	-8.0954	17.9188
25.516	-5.50171	-8.1427	17.9157
25.517	-5.5283	-8.19024	17.9131
25.518	-5.55509	-8.23801	17.9111
25.519	-5.58209	-8.28601	17.9095
25.52	-5.60931	-8.33424	17.9084
25.521	-5.63673	-8.38271	17.9078
25.522	-5.66437	-8.4314	17.9077
25.523	-5.69221	-8.48033	17.9081
25.524	-5.72027	-8.52949	17.9091
25.525	-5.74854	-8.57887	17.9106
25.526	-5.77702	-8.62848	17.9126
25.527	-5.80571	-8.67831	17.9151
25.528	-5.83461	-8.72837	17.9181
25.529	-5.86372	-8.77865	17.9217
25.53	-5.89305	-8.82916	17.9259
25.531	-5.92259	-8.87988	17.9305
25.532	-5.95234	-8.93082	17.9358
25.533	-5.9823	-8.98197	17.9416
25.534	-6.01247	-9.03334	17.9479
25.535	-6.04286	-9.08492	17.9549
25.536	-6.07345	-9.13671	17.9624
25.537	-6.10426	-9.18871	17.9704
25.538	-6.13529	-9.24092	17.9791
25.539	-6.16652	-9.29333	17.9883
25.54	-6.19796	-9.34594	17.9982
25.541	-6.22962	-9.39876	18.0086
25.542	-6.26149	-9.45176	18.0196
25.543	-6.29357	-9.50497	18.0312
25.544	-6.32586	-9.55836	18.0435
25.545	-6.35836	-9.61194	18.0564
25.546	-6.39107	-9.66571	18.0698
25.547	-6.42399	-9.71966	18.084
25.548	-6.45712	-9.77379	18.0987
25.549	-6.49046	-9.8281	18.1141
25.55	-6.52401	-9.88258	18.1301
25.551	-6.55777	-9.93723	18.1468
25.552	-6.59174	-9.99205	18.1641
25.553	-6.62592	-10.047	18.1821
25.554	-6.6603	-10.1022	18.2007
25.555	-6.69489	-10.1575	18.22
25.556	-6.72969	-10.2129	18.24
25.557	-6.7647	-10.2685	18.2606
25.558	-6.79991	-10.3242	18.282
25.559	-6.83532	-10.3801	18.304
25.56	-6.87094	-10.4361	18.3267
25.561	-6.90676	-10.4923	18.3501
25.562	-6.94278	-10.5485	18.3743
25.563	-6.97901	-10.6049	18.3991
25.564	-7.01543	-10.6614	18.4246
25.565	-7.05206	-10.718	18.4509
25.566	-7.08889	-10.7747	18.4779
25.567	-7.12591	-10.8315	18.5056
25.568	-7.16313	-10.8884	18.534
25.569	-7.20055	-10.9454	18.5632
25.57	-7.23816	-11.0025	18.5932
25.571	-7.27596	-11.0596	18.6238
25.572	-7.31396	-11.1169	18.6553
25.573	-7.35215	-11.1741	18.6875
25.574	-7.39053	-11.2315	18.7204
25.575	-7.42909	-11.2889	18.7542
25.576	-7.46785	-11.3463	18.7887
25.577	-7.50679	-11.4038	18.8239
25.578	-7.54591	-11.4613	18.86
25.579	-7.58522	-11.5188	18.8968
25.58	-7.62471	-11.5764	18.9345
25.581	-7.66437	-11.6339	18.9729
25.582	-7.70422	-11.6915	19.0122
25.583	-7.74423	-11.749	19.0522
25.584	-7.78443	-11.8065	19.0931
25.585	-7.82479	-11.8641	19.1347
25.586	-7.86533	-11.9215	19.1772
25.587	-7.90603	-11.979	19.2206
25.588	-7.9469	-12.0364	19.2647
25.589	-7.98793	-12.0937	19.3097
25.59	-8.02912	-12.151	19.3555
25.591	-8.07047	-12.2082	19.4021
25.592	-8.11198	-12.2653	19.4496
25.593	-8.15364	-12.3223	19.498
25.594	-8.19546	-12.3792	19.5471
25.595	-8.23742	-12.436	19.5972
25.596	-8.27953	-12.4927	19.6481
25.597	-8.32178	-12.5492	19.6998
25.598	-8.36417	-12.6056	19.7525
25.599	-8.4067	-12.6619	19.8059
25.6	-8.44937	-12.718	19.8603
25.601	-8.49216	-12.7739	19.9155
25.602	-8.53509	-12.8296	19.9716
25.603	-8.57814	-12.8852	20.0286
25.604	-8.62131	-12.9405	20.0864
25.605	-8.6646	-12.9956	20.1452
25.606	-8.70801	-13.0504	20.2048
25.607	-8.75153	-13.1051	20.2653
25.608	-8.79516	-13.1594	20.3267
25.609	-8.83889	-13.2136	20.389
25.61	-8.88272	-13.2674	20.4521
25.611	-8.92665	-13.3209	20.5162
25.612	-8.97067	-13.3741	20.5811
25.613	-9.01478	-13.4271	20.647
25.614	-9.05897	-13.4796	20.7137
25.615	-9.10325	-13.5319	20.7813
25.616	-9.1476	-13.5838	20.8498
25.617	-9.19202	-13.6353	20.9192
25.618	-9.23651	-13.6864	20.9895
25.619	-9.28106	-13.7372	21.0607
25.62	-9.32567	-13.7875	21.1328
25.621	-9.37034	-13.8374	21.2058
25.622	-9.41505	-13.8868	21.2796
25.623	-9.4598	-13.9359	21.3544
25.624	-9.5046	-13.9844	21.43
25.625	-9.54942	-14.0325	21.5065
25.626	-9.59428	-14.08	21.5839
25.627	-9.63916	-14.1271	21.6622
25.628	-9.68405	-14.1736	21.7413
25.629	-9.72896	-14.2196	21.8213
25.63	-9.77387	-14.265	21.9022
25.631	-9.81878	-14.3099	21.9839
25.632	-9.86369	-14.3541	22.0665
25.633	-9.90859	-14.3978	22.15
25.634	-9.95347	-14.4409	22.2343
25.635	-9.99832	-14.4833	22.3194
25.636	-10.0432	-14.5251	22.4054
25.637	-10.0879	-14.5662	22.4923
25.638	-10.1327	-14.6066	22.5799
25.639	-10.1774	-14.6463	22.6684
25.64	-10.222	-14.6854	22.7577
25.641	-10.2666	-14.7236	22.8478
25.642	-10.3111	-14.7612	22.9387
25.643	-10.3556	-14.798	23.0304
25.644	-10.3999	-14.834	23.1229
25.645	-10.4442	-14.8692	23.2162
25.646	-10.4884	-14.9037	23.3102
25.647	-10.5324	-14.9373	23.405
25.648	-10.5764	-14.97	23.5005
25.649	-10.6202	-15.0019	23.5968
25.65	-10.664	-15.033	23.6938
25.651	-10.7075	-15.0631	23.7915
25.652	-10.751	-15.0924	23.89
25.653	-10.7943	-15.1207	23.9891
25.654	-10.8374	-15.1481	24.0889
25.655	-10.8804	-15.1745	24.1894
25.656	-10.9232	-15.2	24.2906
25.657	-10.9658	-15.2245	24.3924
25.658	-11.0082	-15.248	24.4948
25.659	-11.0505	-15.2705	24.5979
25.66	-11.0925	-15.292	24.7015
25.661	-11.1343	-15.3124	24.8058
25.662	-11.1759	-15.3318	24.9106
25.663	-11.2173	-15.3501	25.016
25.664	-11.2584	-15.3673	25.122
25.665	-11.2993	-15.3834	25.2284
25.666	-11.3399	-15.3984	25.3354
25.667	-11.3803	-15.4123	25.4429
25.668	-11.4204	-15.425	25.5508
25.669	-11.4602	-15.4366	25.6592
25.67	-11.4997	-15.447	25.7681
25.671	-11.539	-15.4563	25.8774
25.672	-11.5779	-15.4643	25.9871
25.673	-11.6165	-15.4712	26.0971
25.674	-11.6548	-15.4768	26.2076
25.675	-11.6927	-15.4812	26.3184
25.676	-11.7303	-15.4843	26.4295
25.677	-11.7676	-15.4862	26.5409
